"hco_id","star_hco_id","hco_name","hco_desc","hco_type_name","cnty_name","adrs_line_1","adrs_line_2","stts_ind","sub_clsfctn_name","clsfctn_name","cnt_bed","cnt_lcnsd_asst_dctr","createduser","createddate","modifieduser","modifieddate","isdeleted","versionnumber","hco_stts_name","merged_date","city_name","frmt_adrs","rcrd_state_name","hco_englsh_name","hco_cd","hco_type_cd","cnty_cd","city_cd","phone_1","phone_2","url","pstl","hco_stts_cd","merged_to","vn_entity_id","adrs_status","sub_clsfctn_cd","clsfctn_cd","parent_hco_v_id","rcrd_state_cd","prvnc_cd","prvnc_name"
1206787,NULL,"北京市西城区月坛街道复兴门铁路社区卫生服务站","北京世纪坛医院复兴门卫生所","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:55:08","Veeva Update","2021-09-04 07:02:22",False,NULL,"有效",NULL,NULL,"010-68035717","有效","Bei Jing Shi Xi Cheng Qu Yue Tan Jie Dao Fu Xing Men Tie Lu She Qu Wei Sheng Fu Wu Zhan","CN-1206787HCO","3_2",NULL,NULL,"010-68035717",NULL,NULL,NULL,"A","","347526214468080640","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1207170,NULL,"许昌医院","许昌县人民医院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",350,116,"Veeva Init","2015-01-16 18:55:37","Veeva Update","2021-08-28 07:02:25",False,NULL,"有效",NULL,NULL,"0374-3315367","有效","Xu Chang Yi Yuan","CN-1207170HCO","1_22",NULL,NULL,"0374-3315367",NULL,"http://www.xcxrmyy.cn/",NULL,"A","","347525148242449409","I","H675","C016",NULL,"VALID","CN-HA",NULL
1207263,NULL,"福建省厦门市同安莲花镇云埔卫生所",NULL,"基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:54","Veeva Update","2020-04-20 07:04:53",False,NULL,"有效",NULL,NULL,"0592-7053099","有效","Fu Jian Sheng Sha Men Shi Tong An Lian Hua Zhen Yun Pu Wei Sheng Suo","CN-1207263HCO","3_4",NULL,NULL,"0592-7053099",NULL,NULL,NULL,"A","","347531880662406147","I","H441","C016",NULL,"VALID","CN-FJ","福建省"
1207628,NULL,"李应锡西医诊所","李应锡中西医诊所","基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:33","Veeva Update","2021-03-12 07:08:56",False,NULL,"有效",NULL,NULL,"023-65200806","有效","Li Ying Xi Xi Yi Zhen Suo","CN-1207628HCO","3_4",NULL,NULL,"023-65200806",NULL,NULL,NULL,"A","","347530946179863565","I","H441","C016",NULL,"VALID","CN-CQ","重庆"
110000204,NULL,"瑞安市人民医院","瑞安市第五人民医院(精神病院)(社区卫生服务中心)","医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",165,22,"Veeva Init","2015-03-19 06:58:13","Veeva Update","2020-06-09 07:07:13",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"0577-65607929","已合并至其他记录","Rui An Shi Ren Min Yi Yuan","CN-110000204HCO","1_22",NULL,NULL,"0577-65866555","0577-65623293","http://www.rahos.gov.cn/",NULL,"I","347525145625203713","347524550000481280","I","H676","C016",NULL,"MERGED_INTO","CN-ZJ","浙江省"
3500001,NULL,"中国人民解放军总医院第一附属医院",NULL,"其他机构",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 21:40:42","Veeva Update","2021-09-02 07:02:06",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"100000 中国","已合并至其他记录","Zhong Guo Ren Min Jie Fang Jun Zong Yi Yuan Di Yi Fu Shu Yi Yuan","CN-3500001HCO","6",NULL,NULL,NULL,NULL,NULL,"100000","I","347524549824320512","565648805450585089","I","H441","C016",NULL,"MERGED_INTO",NULL,NULL
3501667,NULL,"河北省医科大学第二医院",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 21:40:45","Veeva Update","2020-06-09 07:07:59",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"100000 中国","已合并至其他记录","He Bei Sheng Yi Ke Da Xue Di Er Yi Yuan","CN-3501667HCO","3_2",NULL,NULL,NULL,NULL,NULL,"100000","I","347525135164609536","565658001906701313","I","H441","C016",NULL,"MERGED_INTO",NULL,NULL
3501671,NULL,"中国人民解放军兰州军区乌鲁木齐总医院",NULL,"其他机构",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 21:40:38","Veeva Update","2021-09-02 07:02:06",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"100000 中国","已合并至其他记录","Zhong Guo Ren Min Jie Fang Jun Lan Zhou Jun Qu Wu Lu Mu Qi Zong Yi Yuan","CN-3501671HCO","6",NULL,NULL,NULL,NULL,NULL,"100000","I","347525209647059968","565648788438488065","I","H441","C016",NULL,"MERGED_INTO",NULL,NULL
3501757,NULL,"盘锦市中心医院","盘锦市第二人民医院","医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",2000,282,"Veeva Init","2015-01-16 18:58:11","Veeva Update","2021-01-07 07:01:43",False,NULL,"不活动","2016-06-11 08:00:00",NULL,"0427-3833619","已合并至其他记录","Pan Jin Shi Zhong Xin Yi Yuan","CN-3501757HCO","1_22",NULL,NULL,"0427-8260555",NULL,NULL,NULL,"I","347525373166195712","347524549497164800","I","H675","C016",NULL,"MERGED_INTO","CN-LN","辽宁省"
3502064,NULL,"梨树县中医院",NULL,"医院_中医医院",NULL,NULL,NULL,0,"未知","医院",100,138,"Veeva Init","2015-01-16 18:55:11","Veeva Update","2020-06-09 07:07:42",False,NULL,"不活动","2016-06-04 08:00:00",NULL,"0434-5222470*8015","已合并至其他记录","Li Shu Xian Zhong Yi Yuan","CN-3502064HCO","1_20",NULL,NULL,"0434-5223393",NULL,"http://www.lsxzyy.net/",NULL,"I","899711253428044814","347525161186071552","I","H441","C016",NULL,"MERGED_INTO","CN-JL","吉林省"
3502137,NULL,"江苏省南京市江宁区妇幼保健所","南京市江宁区妇幼保健所","专业公共卫生机构_妇幼保健机构",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:54:36","Veeva Update","2020-06-09 07:07:47",False,NULL,"不活动","2016-06-04 08:00:00",NULL,"025-52281381","已合并至其他记录","Jiang Su Sheng Nan Jing Shi Jiang Ning Qu Fu You Bao Jian Suo","CN-3502137HCO","2_1",NULL,NULL,"025-52281381",NULL,NULL,NULL,"I","899711253428044834","347525253821469696","I","H441","C016",NULL,"MERGED_INTO","CN-JS","江苏省"
10000000,NULL,"清华大学北京清华长庚医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",NULL,NULL,"Veeva Init","2015-01-16 18:56:30","Veeva Update","2020-06-09 07:08:15",False,NULL,"不活动","2016-04-14 08:00:00",NULL,"010-88296363","已合并至其他记录","BEI JING CHANG GENG YI YUAN ","CN-010000000HCO","1_22",NULL,NULL,"010-57858000",NULL,"http://www.thucgh.tsinghua.edu.cn/",NULL,"I","418584306936550401","347530926391137290","I","H676","C016",NULL,"MERGED_INTO",NULL,NULL
110027556,NULL,"如东丁店医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-09-25 23:32:15","Veeva Update","2020-10-22 07:01:53",False,NULL,"有效",NULL,NULL,"0513-84508120","有效","Ru Dong Ding Dian Yi Yuan","CN-110027556HCO","1_22",NULL,NULL,"0513-84508120",NULL,NULL,NULL,"A","","347525634127401984","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1220780,NULL,"峰峰二矿社区管理处医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",100,17,"Veeva Init","2016-03-20 05:54:42","Veeva Update","2021-08-20 07:02:28",False,NULL,"有效",NULL,NULL,"0310-5295784","有效","Feng Feng Er Kuang She Qu Guan Li Chu Yi Yuan","CN-1220780HCO","1_22",NULL,NULL,"0310-5295784",NULL,NULL,NULL,"A","","347525428052857856","I","H674","C016",NULL,"VALID","CN-HE",NULL
1221617,NULL,"天津市河东区广宁医院","厂宁医院","医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",30,NULL,"Veeva Init","2016-03-20 05:54:45","Veeva Update","2020-06-09 07:05:45",False,NULL,"有效",NULL,NULL,"022-84271418","有效","Tian Jin Shi He Dong Qu Guang Ning Yi Yuan","CN-1221617HCO","1_22",NULL,NULL,"022-84271418",NULL,NULL,NULL,"A","","347530839778759686","I","H674","C016",NULL,"VALID","CN-TJ","天津"
1222822,NULL,"抚顺矿务局总医院老虎台分院","抚顺市东洲区万新街道社区卫生服务中心","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",260,NULL,"Veeva Init","2016-03-08 20:32:41","Veeva Update","2020-12-09 07:02:30",False,NULL,"有效",NULL,NULL,"0413-2555126","有效","Fu Shun Kuang Wu Ju Zong Yi Yuan Lao Hu Tai Fen Yuan","CN-1222822HCO","1_22",NULL,NULL,"024-52555212","0413-2555891","http://www.lhtkyy.com/index.asp",NULL,"A","","347525183323608064","I","H675","C016",NULL,"VALID","CN-LN","辽宁省"
110025698,NULL,"五峰土家族自治县五峰镇卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-08-10 06:38:04","Veeva Update","2021-03-12 07:07:23",False,NULL,"有效",NULL,NULL,"0717-5825097","有效","Wu Feng Tu Jia Zu Zi Zhi Xian Wu Feng Zhen Wei Sheng Yuan","CN-110025698HCO","3_3",NULL,NULL,"0717-5821795",NULL,NULL,NULL,"A","","347525732861318144","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
110032546,NULL,"中铁十七局集团第三工程有限公司职工医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",20,12,"Veeva Init","2015-12-15 01:03:24","Veeva Update","2021-08-24 07:02:26",False,NULL,"有效",NULL,NULL,"0311-83986272","有效","Zhong Tie Shi Qi Ju Ji Tuan Di San Gong Cheng You Xian Gong Si Zhi Gong Yi Yuan","CN-110032546HCO","1_22",NULL,NULL,"0311-83983619",NULL,NULL,NULL,"A","","347525192307807233","I","H441","C016",NULL,"VALID","CN-HE",NULL
110025694,NULL,"江岸区丹水池街社区卫生服务中心","武汉岱山医院","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",100,NULL,"Veeva Init","2015-08-10 06:13:39","Veeva Update","2020-08-01 07:01:45",False,NULL,"有效",NULL,NULL,"027-82319330","有效","Jiang An Qu Dan Shui Chi Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-110025694HCO","3_2",NULL,NULL,"027-82319330",NULL,"http://www.whdsyyw.com/",NULL,"A","","347525287073911808","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
110018925,NULL,"陕西燎原航空机械制造公司职工医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",NULL,NULL,"Veeva Init","2015-04-01 09:24:36","Veeva Update","2020-10-22 07:02:03",False,NULL,"有效",NULL,NULL,"0916-8307239","有效","Shan Xi Liao Yuan Hang Kong Ji Xie Zhi Zao Gong Si Zhi Gong Yi Yuan","CN-110018925HCO","1_22",NULL,NULL,"0916-8307293",NULL,NULL,NULL,"A","","347525461296911360","I","H675","C016",NULL,"VALID","CN-SN",NULL
110018934,NULL,"三明市第一医院分院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",NULL,NULL,"Veeva Init","2015-04-01 09:24:37","Veeva Update","2020-06-09 07:08:04",False,NULL,"不活动","2016-04-26 08:00:00",NULL,"0598-8215156","已合并至其他记录","San Ming Shi Di Yi Yi Yuan Fen Yuan","CN-110018934HCO","1_22",NULL,NULL,"0598-8215156","0598-8215109",NULL,NULL,"I","347525182241477632","347531752241206272","I","H676","C016",NULL,"MERGED_INTO","CN-FJ","福建省"
110025695,NULL,"汉阳区五里墩街社区卫生服务中心","湖北省武汉市汉阳区人民医院门诊部","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-08-10 06:23:00","Veeva Update","2021-08-28 07:02:32",False,NULL,"有效",NULL,NULL,"027-84843530","有效","Han Yang Qu Wu Li Dun Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-110025695HCO","3_2",NULL,NULL,"027-84843530",NULL,NULL,NULL,"A","","347525258997240832","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
110025696,NULL,"江岸区上海街社区卫生服务中心","上海街社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,0,"未知","医院",20,NULL,"Veeva Init","2015-08-10 06:29:41","Veeva Update","2021-05-19 07:03:16",False,NULL,"不活动","2016-04-26 08:00:00",NULL,"027-82838122","已合并至其他记录","Jiang An Qu Shang Hai Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-110025696HCO","3_2",NULL,NULL,"027-82783197",NULL,NULL,NULL,"I","899711253453210639","347525748095030272","I","H441","C016",NULL,"MERGED_INTO","CN-HB","湖北省"
110184000,NULL,"贵州医科大学附属白云医院","贵州省铝厂职工医院","医院_综合医院",NULL,NULL,NULL,0,"未知","医院",690,145,"Veeva Init","2016-08-01 04:25:30","Veeva Update","2021-03-12 07:09:10",False,NULL,"不活动","2017-09-24 08:00:00",NULL,"0851-4897553","已合并至其他记录","Gui Zhou Yi Ke Da Xue Fu Shu Bai Yun Yi Yuan","CN-110184000HCO","1_22",NULL,NULL,"0851-84416199",NULL,"http://www.bhahgmc.com/",NULL,"I","347530909169325071","347532470658372614","I","H441","C016",NULL,"MERGED_INTO","CN-GZ","贵州省"
110019506,NULL,"盐城市大丰区小海中心卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-05-18 01:42:15","Veeva Update","2021-08-24 07:02:35",False,NULL,"有效",NULL,NULL,"0515-83712028","有效","Yan Cheng Shi Da Feng Qu Xiao Hai Zhong Xin Wei Sheng Yuan","CN-110019506HCO","3_3",NULL,NULL,"0515-83712028",NULL,NULL,NULL,"A","","347525452706976769","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
110019830,NULL,"济宁市市中区妇幼保健院","济宁市中区妇幼保健院","专业公共卫生机构_妇幼保健机构",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-05-29 12:04:46","Veeva Update","2020-06-09 07:06:45",False,NULL,"不活动","2016-06-04 08:00:00",NULL,"0537-2313136","已合并至其他记录","Ji Ning Shi Shi Zhong Qu Fu You Bao Jian Yuan","CN-110019830HCO","2_1",NULL,NULL,"0537-2651612","0537-2316340","http://jnzqfy.com/",NULL,"I","899711253436433453","347525155196605440","I","H441","C016",NULL,"MERGED_INTO","CN-SD","山东省"
110019831,NULL,"济宁市樱花医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2015-05-29 12:07:50","Veeva Update","2020-06-09 07:08:03",False,NULL,"不活动","2016-06-04 08:00:00",NULL,"0537-2388647","已合并至其他记录","Ji Ning Shi Ying Hua Yi Yuan","CN-110019831HCO","1_22",NULL,NULL,"0537-2388646",NULL,NULL,NULL,"I","899711253436433451","347531457725568007","I","H441","C016",NULL,"MERGED_INTO","CN-SD","山东省"
110175356,NULL,"瑞康门诊部",NULL,"基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-05-27 11:28:15","Veeva Update","2021-03-27 07:02:11",False,NULL,"有效",NULL,NULL,"020-22648463","有效","Rui Kang Men Zhen Bu","CN-110175356HCO","3_4",NULL,NULL,"020-22648463",NULL,NULL,NULL,"A","","347527228273300480","I","H441","C016",NULL,"VALID","CN-GD","广东省"
110179589,NULL,"安徽中医学院附属针灸医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",220,61,"Veeva Init","2016-06-19 08:33:58","Veeva Update","2020-06-09 07:07:47",False,NULL,"不活动","2018-04-20 08:00:00",NULL,"0551-2619524","已合并至其他记录","AN HUI ZHONG YI XUE YUAN FU ZHU ZHEN JIU YI YUAN ","CN-110179589HCO","1_22",NULL,NULL,"0551-2619524",NULL,NULL,NULL,"I","347525553949086720","347525294590104577","I","H676","C016",NULL,"MERGED_INTO","CN-AH","安徽省"
110199755,NULL,"晋城经济开发区东吕匠社区卫生服务站","东吕匠社区卫生服务站","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",14,NULL,"Veeva Init","2016-12-13 05:43:57","Veeva Update","2021-03-12 07:08:38",False,NULL,"有效",NULL,NULL,"0356-2189120","有效","Jin Cheng Jing Ji Kai Fa Qu Dong Lv Jiang She Qu Wei Sheng Fu Wu Zhan","CN-110199755HCO","3_2",NULL,NULL,NULL,NULL,NULL,NULL,"A","","347525653060490240","I","H441","C016",NULL,"VALID","CN-SX","山西省"
110189708,NULL,"银川宁和风湿骨伤病专科医院","银川市宁和风湿骨伤病专科医院","医院_骨科医院",NULL,NULL,NULL,1,"未知","医院",30,10,"Veeva Init","2016-09-26 05:51:26","Veeva Update","2021-08-24 07:02:26",False,NULL,"有效",NULL,NULL,"0951-2025871","有效","Yin Chuan Ning He Feng Shi Gu Shang Bing Zhuan Ke Yi Yuan","CN-110189708HCO","1_5",NULL,NULL,"0951-2025871",NULL,NULL,NULL,"A","","347525305461740545","I","H441","C016",NULL,"VALID","CN-NX","宁夏回族自治区"
110200371,NULL,"天津警备区第一离职干部休养所","中国人民解放军总后勤部天津第一离职干部休养所","基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-12-15 14:29:33","Veeva Update","2021-06-05 07:04:11",False,NULL,"有效",NULL,NULL,"022-24959645","有效","TIAN JIN JING BEI QU DI YI LI ZHI GAN BU XIU YANG SUO ","CN-110200371HCO","3_4",NULL,NULL,"022-24959645",NULL,NULL,NULL,"A","","347533798826677256","I","H441","C016",NULL,"VALID","CN-TJ","天津"
110224316,NULL,"宜宾市平安诊所","桂花街平安诊所","基层医疗卫生机构_诊所（医务室）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2017-07-05 09:54:56","Veeva Update","2020-08-04 07:02:03",False,NULL,"有效",NULL,NULL,"0831-2331306","有效","Yi Bin Shi Ping An Zhen Suo","CN-110224316HCO","3_4",NULL,NULL,"0831-2331306",NULL,NULL,NULL,"A","","347527054696223744","I","H441","C016",NULL,"VALID","CN-SC","四川省"
110215836,NULL,"上海市杨浦区五角场社区卫生服务中心","上海市杨浦区五角场地段医院","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2017-05-16 11:16:04","Veeva Update","2021-08-18 07:02:27",False,NULL,"有效",NULL,NULL,"021-55396269","有效","Shang Hai Shi Yang Pu Qu Wu Jiao Chang She Qu Wei Sheng Fu Wu Zhong Xin","CN-110215836HCO","3_2",NULL,NULL,"021-65364058",NULL,NULL,NULL,"A","","347525256036062208","I","H441","C016",NULL,"VALID","CN-SH","上海"
110207897,NULL,"常德市第一中医医院","常德市中医院","医院_中医医院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2017-02-24 01:08:01","Veeva Update","2020-12-19 08:24:30",False,NULL,"不活动","2017-02-24 08:00:00",NULL,"0736-7709383","已合并至其他记录","Chang De Shi Di Yi Zhong Yi Yi Yuan","CN-110207897HCO","1_20",NULL,NULL,"0736-7893888",NULL,"http://www.cd120.com.cn/",NULL,"I","347525211928761344","347529488927659023","I","H441","C016",NULL,"MERGED_INTO","CN-HN","海南省"
110217971,NULL,"北京市昌平区沙河社区卫生服务中心沙阳路社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2017-05-22 09:45:58","Veeva Update","2021-05-22 07:02:43",False,NULL,"有效",NULL,NULL,"010-80705478","有效","Bei Jing Shi Chang Ping Qu Sha He She Qu Wei Sheng Fu Wu Zhong Xin Sha Yang Lu She Qu Wei Sheng Fu W","CN-110217971HCO","3_2",NULL,NULL,"010-80713130",NULL,NULL,NULL,"A","","347530111907632130","I","H441","C016",NULL,"VALID","CN-BJ","北京"
110218702,NULL,"海城市牛庄镇医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2017-05-26 06:45:53","Veeva Update","2020-11-04 07:01:46",False,NULL,"有效",NULL,NULL,"0412-3662559","有效","Hai Cheng Shi Niu Zhuang Zhen Yi Yuan","CN-110218702HCO","1_22",NULL,NULL,"0412-3226120",NULL,NULL,NULL,"A","","347525251346830336","I","H441","C016",NULL,"VALID","CN-LN","辽宁省"
110226047,NULL,"抚顺市顺城区人民医院","抚顺市顺城区河东街道卫生服务中心","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",100,47,"Veeva Init","2017-07-27 03:22:06","Veeva Update","2021-08-31 07:02:04",False,NULL,"有效",NULL,NULL,"0413-7642117","有效","Fu Shun Shi Shun Cheng Qu Ren Min Yi Yuan","CN-110226047HCO","1_22",NULL,NULL,"0413-7642117",NULL,NULL,NULL,"A","","347525288583861248","I","H675","C016",NULL,"VALID","CN-LN","辽宁省"
110236790,NULL,"天津肿瘤综合医院",NULL,"医院_肿瘤医院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2017-12-14 10:48:02","Veeva Update","2020-06-09 07:06:49",False,NULL,"不活动","2017-12-29 08:00:00",NULL,"022-23359987","已合并至其他记录","Tian Jin Zhong Liu Zong He Yi Yuan","CN-110236790HCO","1_21",NULL,NULL,"022-23340123",NULL,NULL,NULL,"I","347525157235037184","347525638992794624","I","H441","C016",NULL,"MERGED_INTO","CN-TJ","天津"
110252479,NULL,"陆丰市甲子康济达中医医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",40,20,"Veeva Init","2018-03-26 08:24:58","Veeva Update","2020-06-09 07:06:19",False,NULL,"有效",NULL,NULL,"0660-8954120","有效","Lu Feng Shi Jia Zi Kang Ji Da Zhong Yi Yi Yuan","CN-110252479HCO","1_20",NULL,NULL,"0660-8954120",NULL,NULL,NULL,"A","","347528834574291975","I","H441","C016",NULL,"VALID","CN-GD","广东省"
110245381,NULL,"普兰店市第一人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",NULL,NULL,"Veeva Init","2018-03-15 01:15:06","Veeva Update","2020-06-09 07:08:01",False,NULL,"不活动","2018-05-25 08:00:00",NULL,"0411-83113505","已合并至其他记录","PU LAN DIAN SHI DI YI REN MIN YI YUAN ","CN-110245381HCO","1_22",NULL,NULL,"0411-83113505",NULL,NULL,NULL,"I","347525227942614017","347525492812911617","I","H675","C016",NULL,"MERGED_INTO","CN-LN","辽宁省"
110253150,NULL,"绵阳市游仙区东材医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",40,5,"Veeva Init","2018-03-26 08:25:24","Veeva Update","2021-05-22 07:02:47",False,NULL,"有效",NULL,NULL,"0816-2282253","有效","Mian Yang Shi You Xian Qu Dong Cai Yi Yuan","CN-110253150HCO","1_22",NULL,NULL,"0816-2972460",NULL,NULL,NULL,"A","","347525615664075776","I","H441","C016",NULL,"VALID","CN-SC","四川省"
110253703,NULL,"内江市三桥医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",10,17,"Veeva Init","2018-03-26 08:26:02","Veeva Update","2021-03-12 07:07:14",False,NULL,"有效",NULL,NULL,"0832-5090099","有效","Nei Jiang Shi San Qiao Yi Yuan","CN-110253703HCO","1_22",NULL,NULL,"0832-5090099",NULL,NULL,NULL,"A","","347529751214265344","I","H675","C016",NULL,"VALID","CN-SC","四川省"
110249907,NULL,"大庆市金诃医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2018-03-26 08:17:51","Veeva Update","2020-06-29 07:01:47",False,NULL,"有效",NULL,NULL,"0459-6100711","有效","Da Qing Shi Jin He Yi Yuan","CN-110249907HCO","1_22",NULL,NULL,"13936724555",NULL,NULL,NULL,"A","","347530547150558225","I","H441","C016",NULL,"VALID","CN-HL",NULL
110253973,NULL,"厦门市金尚医院","厦门金尚医院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",NULL,NULL,"Veeva Init","2018-03-26 08:26:30","Veeva Update","2021-08-24 07:02:20",False,NULL,"有效",NULL,NULL,"0592-5936366","有效","Sha Men Shi Jin Shang Yi Yuan","CN-110253973HCO","1_22",NULL,NULL,"0592-5936366",NULL,NULL,NULL,"A","","347528853255721987","I","H675","C016",NULL,"VALID","CN-FJ","福建省"
110253995,NULL,"乳源瑶族自治县中医院","乳源县中医院","医院_中医医院",NULL,NULL,NULL,1,"未知","医院",40,18,"Veeva Init","2018-03-26 08:26:30","Veeva Update","2020-08-05 07:42:28",False,NULL,"有效",NULL,NULL,"0751-5371093","有效","Ru Yuan Yao Zu Zi Zhi Xian Zhong Yi Yuan","CN-110253995HCO","1_20",NULL,NULL,"0751-5384226",NULL,NULL,NULL,"A","","347525282661504001","I","H441","C016",NULL,"VALID","CN-GD","广东省"
110254022,NULL,"海南州藏医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",50,22,"Veeva Init","2018-03-26 08:26:30","Veeva Update","2020-11-05 07:04:27",False,NULL,"有效",NULL,NULL,"0971-8512938","有效","Hai Nan Zhou Zang Yi Yuan","CN-110254022HCO","1_22",NULL,NULL,"0974-8512940",NULL,NULL,NULL,"A","","347526712390685696","I","H675","C016",NULL,"VALID","CN-QH","青海省"
110256047,NULL,"天津红桥长安医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",20,13,"Veeva Init","2018-03-26 08:32:03","Veeva Update","2021-08-31 07:02:09",False,NULL,"有效",NULL,NULL,"022-27356186","有效","Tian Jin Hong Qiao Zhang An Yi Yuan","CN-110256047HCO","1_22",NULL,NULL,"022-27356186",NULL,NULL,NULL,"A","","347525339502711809","I","H441","C016",NULL,"VALID","CN-TJ","天津"
110250905,NULL,"吉林省第一荣复军人医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",487,51,"Veeva Init","2018-03-26 08:20:10","Veeva Update","2021-07-13 07:02:10",False,NULL,"有效",NULL,NULL,"0434-6214063","有效","Ji Lin Sheng Di Yi Rong Fu Jun Ren Yi Yuan","CN-110250905HCO","1_22",NULL,NULL,"0434-6214063",NULL,NULL,NULL,"A","","347525322725495809","I","H675","C016",NULL,"VALID","CN-JL","吉林省"
110256057,NULL,"天津津南荣城中医医院",NULL,"医院_中医医院",NULL,NULL,NULL,0,"未知","医院",NULL,NULL,"Veeva Init","2018-03-26 08:32:03","Veeva Update","2020-06-09 07:07:41",False,NULL,"不活动","2018-10-25 08:00:00",NULL,"022-28547777","已合并至其他记录","Tian Jin Jin Nan Rong Cheng Zhong Yi Yi Yuan","CN-110256057HCO","1_20",NULL,NULL,"18722538279",NULL,NULL,NULL,"I","854160091773928455","347526086852187136","I","H441","C016",NULL,"MERGED_INTO","CN-TJ","天津"
